Week Start,Region,Product category,Supplier,Units Ordered,Units Received,Backorder Units,On Hand Units,Supplier Fill Rate,Lead Time Days,Stockout Days,Inbound Freight Cost,Purchase Price Per Unit,Lead Time Unit Days,Days In Period
2025-08-05,North,Sports,Northwind Foods,17739,16886,853,44056,0.9519,9.11,0.27,33256.43,18.791,153862.77,7
2025-08-05,South,Apparel,Kestrel Logistics,14276,13513,763,34432,0.9466,11.29,1.51,26035.34,23.6756,152525.6,7
2025-08-05,South,Apparel,Northwind Foods,6013,5640,373,15778,0.938,9.94,0.12,10505.87,23.6756,56062.49,7
2025-08-05,South,Beauty,Kestrel Logistics,3182,3141,41,10496,0.9871,12.14,0.14,5632.16,34.9232,38126.24,7
2025-08-05,South,Beauty,Northwind Foods,5079,4852,227,16943,0.9553,9.04,1.88,8414.56,34.9232,43852.22,7
2025-08-05,South,Electronics,Kestrel Logistics,7968,7781,187,19082,0.9765,11.27,0.47,13126.67,28.9152,87658.96,7
2025-08-05,South,Electronics,Northwind Foods,20697,19734,963,45039,0.9535,11.16,0.59,36818.32,28.9152,220266.36,7
2025-08-05,South,Home,Kestrel Logistics,10470,10150,320,29376,0.9694,10.39,0.6,18006.44,19.9222,105428.93,7
2025-08-05,South,Home,Northwind Foods,6622,6326,296,20372,0.9553,13.02,0.06,10734.89,19.9222,82348.75,7
2025-08-05,South,Sports,Kestrel Logistics,11111,10897,214,35186,0.9807,10.23,0.33,19812.85,19.6405,111510.43,7
2025-08-05,South,Sports,Northwind Foods,7314,7039,275,25040,0.9624,9.98,0.2,12279.24,19.6405,70276.37,7
2025-08-05,West,Apparel,Kestrel Logistics,12663,11861,802,31081,0.9367,10.87,0.22,22765.58,23.6418,128960.49,7
2025-08-05,West,Apparel,Northwind Foods,17486,16706,780,51976,0.9554,10.73,0.71,31713.42,23.6418,179263.11,7
2025-08-05,West,Beauty,Kestrel Logistics,6311,6030,281,15233,0.9555,8.17,0.54,11142.88,6.9647,49251.11,7
2025-08-05,West,Beauty,Northwind Foods,4539,4267,272,13580,0.9401,9.84,0.21,8608.12,6.9647,41974.58,7
2025-08-05,West,Electronics,Kestrel Logistics,7474,7268,206,22944,0.9724,11.5,0.51,13429.07,26.8665,83609.3,7
2025-08-05,West,Electronics,Northwind Foods,7177,6764,413,23571,0.9425,10.21,0.92,12609.98,26.8665,69092.23,7
2025-08-05,West,Home,Kestrel Logistics,7307,7300,7,24082,0.999,12.68,0.84,13774.0,48.6967,92559.45,7
2025-08-05,West,Home,Northwind Foods,14263,13644,619,36752,0.9566,11.19,0.23,25645.6,48.6967,152686.75,7
2025-08-05,West,Sports,Kestrel Logistics,9867,9558,309,27901,0.9687,12.06,1.1,18494.1,20.3895,115298.8,7
2025-08-05,West,Sports,Northwind Foods,4702,4390,312,16825,0.9336,13.74,0.45,8495.95,20.3895,60308.42,7
2025-08-12,Central,Apparel,Kestrel Logistics,7026,6718,308,19076,0.9562,12.07,0.5,13366.74,15.4359,81109.67,7
2025-08-12,Central,Apparel,Northwind Foods,5972,5642,330,18079,0.9447,12.94,1.35,10708.75,15.4359,72982.25,7
2025-08-12,Central,Beauty,Kestrel Logistics,11596,10705,891,26122,0.9232,13.59,1.06,19198.67,21.1658,145493.74,7
2025-08-12,Central,Beauty,Northwind Foods,11752,11371,381,34473,0.9676,13.39,1.03,21064.49,21.1658,152301.57,7
2025-08-12,Central,Electronics,Kestrel Logistics,11466,11455,11,34550,0.999,11.99,1.06,21079.61,22.703,137333.22,7
2025-08-12,Central,Electronics,Northwind Foods,16288,15787,501,47358,0.9692,12.33,0.29,28551.67,22.703,194679.46,7
2025-08-12,Central,Home,Kestrel Logistics,16687,16181,506,37755,0.9697,10.94,0.65,29016.8,16.4465,177054.57,7
2025-08-12,Central,Home,Northwind Foods,17586,16827,759,61725,0.9568,10.71,0.35,29443.27,16.4465,180262.18,7
2025-08-12,Central,Sports,Kestrel Logistics,7993,7690,303,26749,0.9621,11.87,1.69,14471.17,29.6133,91278.39,7
2025-08-12,Central,Sports,Northwind Foods,11981,11783,198,34120,0.9835,10.53,0.31,20556.21,29.6133,124039.97,7
2025-08-12,East,Apparel,Kestrel Logistics,8873,8199,674,24075,0.924,10.73,0.68,13826.59,19.1965,87995.37,7
2025-08-12,East,Apparel,Northwind Foods,16613,15858,755,46150,0.9546,9.99,0.63,29856.31,19.1965,158445.41,7
2025-08-12,East,Beauty,Kestrel Logistics,12901,12423,478,32966,0.9629,13.41,1.05,25079.92,26.0593,166621.32,7
2025-08-12,East,Beauty,Northwind Foods,13335,13022,313,35036,0.9765,7.7,0.39,23302.84,26.0593,100305.37,7
2025-08-12,East,Electronics,Kestrel Logistics,2951,2854,97,7895,0.9671,11.64,0.12,5399.84,30.5883,33214.32,7
2025-08-12,East,Electronics,Northwind Foods,8278,7837,441,18196,0.9467,10.69,0.28,14954.99,30.5883,83788.0,7
2025-08-12,East,Home,Kestrel Logistics,6584,6291,293,19149,0.9555,11.42,0.32,11805.52,35.0764,71845.8,7
2025-08-12,East,Home,Northwind Foods,8864,8461,403,22274,0.9545,13.04,0.16,15132.98,35.0764,110339.07,7
2025-08-12,East,Sports,Kestrel Logistics,11803,11106,697,31340,0.9409,9.26,0.32,19727.6,23.7701,102858.96,7
2025-08-12,East,Sports,Northwind Foods,5852,5711,141,15462,0.9759,13.02,0.17,10557.68,23.7701,74369.11,7
2025-08-12,North,Apparel,Kestrel Logistics,15064,14158,906,42221,0.9399,12.52,0.83,25575.14,21.5238,177285.83,7
2025-08-12,North,Apparel,Northwind Foods,11276,11094,182,31419,0.9839,14.36,0.06,20017.18,21.5238,159269.09,7
2025-08-12,North,Beauty,Kestrel Logistics,4214,4210,4,10970,0.9991,13.0,1.53,7273.07,23.6924,54709.42,7
2025-08-12,North,Beauty,Northwind Foods,3283,3129,154,8773,0.9531,11.29,0.54,5357.78,23.6924,35335.43,7
2025-08-12,North,Electronics,Kestrel Logistics,12704,12282,422,41716,0.9668,10.6,0.63,21758.3,20.7857,130139.32,7
2025-08-12,North,Electronics,Northwind Foods,14533,14319,214,43413,0.9853,9.36,0.13,26225.95,20.7857,134081.84,7
2025-08-12,North,Home,Kestrel Logistics,13228,12639,589,35054,0.9555,8.39,0.32,21504.97,20.9388,105992.12,7
2025-08-12,North,Home,Northwind Foods,8247,7819,428,23830,0.9481,13.02,0.06,14247.51,20.9388,101818.63,7
2025-08-12,North,Sports,Kestrel Logistics,13414,12954,460,28995,0.9657,11.75,0.03,26457.82,17.9456,152145.33,7
2025-08-12,North,Sports,Northwind Foods,17559,16968,591,50128,0.9663,11.78,0.39,32648.51,17.9456,199961.79,7
2025-08-12,South,Apparel,Kestrel Logistics,13671,13185,486,37594,0.9645,8.78,0.73,25771.06,23.9355,115815.23,7
2025-08-12,South,Apparel,Northwind Foods,5712,5503,209,16224,0.9634,13.76,0.94,10703.52,23.9355,75704.31,7
2025-08-12,South,Beauty,Kestrel Logistics,12113,11375,738,30947,0.9391,10.22,0.07,21323.2,19.6742,116215.43,7
2025-08-12,South,Beauty,Northwind Foods,18285,17574,711,46629,0.9611,13.25,0.54,33529.72,19.6742,232916.72,7
2025-08-12,South,Electronics,Kestrel Logistics,5484,5382,102,18130,0.9814,9.29,0.81,9501.42,13.3797,49994.44,7
2025-08-12,South,Electronics,Northwind Foods,14283,13650,633,38870,0.9557,10.37,0.15,25361.75,13.3797,141607.65,7
2025-08-12,South,Home,Kestrel Logistics,8866,8525,341,22636,0.9615,11.56,0.26,16268.6,22.1943,98591.04,7
2025-08-12,South,Home,Northwind Foods,5650,5313,337,18094,0.9404,9.48,0.32,10168.18,22.1943,50351.34,7
2025-08-12,South,Sports,Kestrel Logistics,5581,5397,184,15204,0.967,12.04,0.38,10247.04,27.0922,64960.44,7
2025-08-12,South,Sports,Northwind Foods,3670,3487,183,9790,0.9501,9.44,1.03,6301.61,27.0922,32926.82,7
2025-08-12,West,Apparel,Kestrel Logistics,7289,7228,61,22075,0.9916,9.3,0.8,12950.42,22.1453,67233.07,7
2025-08-12,West,Apparel,Northwind Foods,10626,10180,446,33601,0.958,10.07,0.08,18179.55,22.1453,102531.41,7
2025-08-12,West,Beauty,Kestrel Logistics,8039,7568,471,24211,0.9414,11.47,0.32,14302.19,31.8864,86815.48,7
2025-08-12,West,Beauty,Northwind Foods,5497,5355,142,16250,0.9742,10.26,0.06,10290.69,31.8864,54948.01,7
2025-08-12,West,Electronics,Kestrel Logistics,8388,7977,411,27972,0.951,11.05,0.65,14500.92,14.8732,88129.05,7
2025-08-12,West,Electronics,Northwind Foods,7599,7425,174,20630,0.9771,10.61,0.44,13576.95,14.8732,78791.91,7
2025-08-12,West,Home,Kestrel Logistics,12216,11857,359,31802,0.9706,12.52,0.0,19922.43,22.3593,148394.98,7
2025-08-12,West,Home,Northwind Foods,23213,22159,1054,66463,0.9546,11.97,0.04,41352.38,22.3593,265347.17,7
2025-08-12,West,Sports,Kestrel Logistics,9933,9745,188,33694,0.9811,9.54,1.14,16887.86,24.8441,92948.68,7
2025-08-12,West,Sports,Northwind Foods,4681,4476,205,13046,0.9562,10.57,0.0,7966.86,24.8441,47292.82,7
2025-08-19,Central,Apparel,Kestrel Logistics,4222,4027,195,13501,0.9538,11.66,0.88,7855.46,31.5932,46950.43,7
2025-08-19,Central,Apparel,Northwind Foods,3557,3383,174,9615,0.9511,11.11,1.4,6262.26,31.5932,37573.4,7
2025-08-19,Central,Beauty,Kestrel Logistics,10469,9996,473,27145,0.9548,9.75,0.01,18019.65,15.199,97492.47,7
2025-08-19,Central,Beauty,Northwind Foods,11138,10617,521,29385,0.9532,8.95,0.1,20110.05,15.199,95075.07,7
2025-08-19,Central,Electronics,Kestrel Logistics,9835,9602,233,25689,0.9763,10.71,0.18,17094.13,28.6559,102828.29,7
2025-08-19,Central,Electronics,Northwind Foods,13437,13233,204,42941,0.9848,9.99,0.35,23616.14,28.6559,132239.2,7
2025-08-19,Central,Home,Kestrel Logistics,9037,9028,9,28263,0.999,11.99,0.43,16758.64,26.5096,108244.43,7
2025-08-19,Central,Home,Northwind Foods,9428,9388,40,31032,0.9958,9.93,1.05,19104.25,26.5096,93265.58,7
2025-08-19,Central,Sports,Kestrel Logistics,5982,5780,202,17187,0.9662,8.79,0.26,9564.28,22.7803,50796.92,7
2025-08-19,Central,Sports,Northwind Foods,9358,8857,501,23697,0.9465,8.75,0.33,16549.1,22.7803,77523.67,7
2025-08-19,East,Apparel,Kestrel Logistics,8478,8063,415,25234,0.951,10.75,0.3,14883.6,12.731,86710.2,7
2025-08-19,East,Apparel,Northwind Foods,16521,15593,928,43601,0.9438,10.53,0.65,27143.72,12.731,164234.14,7
2025-08-19,East,Beauty,Kestrel Logistics,10864,10277,587,29416,0.946,10.15,0.03,19138.94,20.4383,104317.22,7
2025-08-19,East,Beauty,Northwind Foods,11295,10772,523,39869,0.9537,8.96,1.64,19431.83,20.4383,96554.81,7
2025-08-19,East,Electronics,Kestrel Logistics,5940,5717,223,17203,0.9625,10.45,0.57,10893.98,15.2773,59739.12,7
2025-08-19,East,Electronics,Northwind Foods,16593,15698,895,50206,0.9461,10.44,0.23,29215.37,15.2773,163864.18,7
2025-08-19,East,Home,Kestrel Logistics,4231,4147,84,12187,0.9801,10.07,0.13,7247.99,17.8202,41776.01,7
2025-08-19,East,Home,Northwind Foods,5916,5579,337,16787,0.943,11.21,0.5,9356.56,17.8202,62555.29,7
2025-08-19,East,Sports,Kestrel Logistics,14822,14807,15,46264,0.999,11.68,0.41,26506.24,15.4706,172997.38,7
2025-08-19,East,Sports,Northwind Foods,8029,7615,414,20420,0.9484,13.07,0.82,14017.58,15.4706,99520.21,7
2025-08-19,North,Apparel,Kestrel Logistics,3549,3429,120,9135,0.9662,11.13,0.47,6378.23,24.0445,38172.71,7
2025-08-19,North,Apparel,Northwind Foods,2807,2686,121,7770,0.9569,9.87,0.82,4892.01,24.0445,26510.93,7
2025-08-19,North,Beauty,Kestrel Logistics,20421,20333,88,61747,0.9957,12.7,0.5,37977.67,17.6678,258241.5,7
2025-08-19,North,Beauty,Northwind Foods,16048,15112,936,51029,0.9417,11.17,0.0,26915.89,17.6678,168855.77,7
2025-08-19,North,Electronics,Kestrel Logistics,14587,14154,433,49507,0.9703,12.07,0.23,26270.1,22.6218,170899.28,7
2025-08-19,North,Electronics,Northwind Foods,16750,16501,249,48105,0.9851,10.16,0.13,31357.16,22.6218,167641.33,7
2025-08-19,North,Home,Kestrel Logistics,16119,15616,503,54231,0.9688,13.09,0.06,25750.83,22.0852,204385.22,7
2025-08-19,North,Home,Northwind Foods,10269,9661,608,22394,0.9408,11.06,0.29,18516.92,22.0852,106837.1,7
2025-08-19,North,Sports,Kestrel Logistics,8304,8232,72,25343,0.9913,11.28,0.69,15908.67,28.996,92822.15,7
2025-08-19,North,Sports,Northwind Foods,11412,10782,630,28821,0.9448,12.81,0.12,19362.23,28.996,138087.75,7
2025-08-19,South,Apparel,Kestrel Logistics,7871,7609,262,20218,0.9667,11.71,0.02,13372.78,20.6908,89095.67,7
2025-08-19,South,Apparel,Northwind Foods,3242,3176,66,8834,0.9796,10.63,0.69,5621.67,20.6908,33769.79,7
2025-08-19,South,Beauty,Kestrel Logistics,12996,12311,685,45421,0.9473,13.35,0.76,22755.63,19.1316,164381.77,7
2025-08-19,South,Beauty,Northwind Foods,20649,19021,1628,66346,0.9212,10.75,0.42,34966.69,19.1316,204425.72,7
2025-08-19,South,Electronics,Kestrel Logistics,4639,4578,61,14304,0.9869,10.43,0.44,9249.99,16.2671,47758.16,7
2025-08-19,South,Electronics,Northwind Foods,11879,11610,269,33876,0.9774,11.11,0.37,20904.28,16.2671,128985.45,7
2025-08-19,South,Home,Kestrel Logistics,18835,17636,1199,64244,0.9363,9.3,1.01,31153.7,23.2917,164045.67,7
2025-08-19,South,Home,Northwind Foods,11160,10992,168,33209,0.9849,10.36,0.02,20626.49,23.2917,113839.08,7
2025-08-19,South,Sports,Kestrel Logistics,19883,19551,332,61392,0.9833,9.85,0.21,36902.82,20.1066,192616.15,7
2025-08-19,South,Sports,Northwind Foods,13015,12630,385,27977,0.9704,11.78,0.07,21683.76,20.1066,148771.08,7
2025-08-19,West,Apparel,Kestrel Logistics,10236,9876,360,20986,0.9648,9.19,1.33,20237.08,27.2757,90759.36,7
2025-08-19,West,Apparel,Northwind Foods,14876,13911,965,37976,0.9351,12.54,0.77,24543.06,27.2757,174407.88,7
2025-08-19,West,Beauty,Kestrel Logistics,3635,3488,147,12858,0.9596,12.61,1.98,6633.47,58.0131,43984.77,7
2025-08-19,West,Beauty,Northwind Foods,2546,2469,77,7076,0.9698,11.18,0.23,4665.38,58.0131,27598.82,7
2025-08-19,West,Electronics,Kestrel Logistics,10916,10470,446,34485,0.9591,13.83,0.34,20455.71,27.1823,144753.74,7
2025-08-19,West,Electronics,Northwind Foods,10459,9744,715,26858,0.9316,7.99,0.39,18250.55,27.1823,77823.91,7
2025-08-19,West,Home,Kestrel Logistics,2539,2443,96,7317,0.9622,11.2,0.22,4247.64,11.0078,27355.57,7
2025-08-19,West,Home,Northwind Foods,4762,4567,195,15734,0.9591,10.4,0.09,7437.04,11.0078,47517.81,7
2025-08-19,West,Sports,Kestrel Logistics,23999,22968,1031,54262,0.957,12.02,0.57,45678.84,30.4474,275996.83,7
2025-08-19,West,Sports,Northwind Foods,11050,10551,499,32125,0.9548,11.8,0.42,20528.64,30.4474,124502.11,7
2025-08-26,Central,Apparel,Kestrel Logistics,14138,13756,382,45902,0.973,12.4,0.19,23134.52,23.1138,170524.03,7
2025-08-26,Central,Apparel,Northwind Foods,11982,11554,428,31589,0.9643,11.38,0.55,20054.7,23.1138,131524.24,7
2025-08-26,Central,Beauty,Kestrel Logistics,20265,19406,859,60866,0.9576,13.47,0.36,36772.44,14.2846,261306.32,7
2025-08-26,Central,Beauty,Northwind Foods,21482,20612,870,62301,0.9595,11.73,1.14,38451.6,14.2846,241710.72,7
2025-08-26,Central,Electronics,Kestrel Logistics,5417,5040,377,19223,0.9304,13.75,0.08,9296.2,28.1957,69302.47,7
2025-08-26,Central,Electronics,Northwind Foods,7185,6945,240,21178,0.9666,11.73,0.33,12942.93,28.1957,81473.59,7
2025-08-26,Central,Home,Kestrel Logistics,10013,9662,351,34747,0.9649,8.47,0.31,17539.54,24.5122,81855.98,7
2025-08-26,Central,Home,Northwind Foods,10322,10049,273,28540,0.9736,12.26,0.63,16869.29,24.5122,123215.92,7
2025-08-26,Central,Sports,Kestrel Logistics,3820,3752,68,13617,0.9822,10.2,0.05,6750.93,25.4207,38255.09,7
2025-08-26,Central,Sports,Northwind Foods,5954,5750,204,17535,0.9657,14.66,0.24,10517.35,25.4207,84269.38,7
2025-08-26,East,Apparel,Kestrel Logistics,12040,11191,849,34341,0.9295,11.04,0.47,21308.65,16.7838,123520.78,7
2025-08-26,East,Apparel,Northwind Foods,23276,21643,1633,55082,0.9298,13.09,0.05,36198.28,16.7838,283388.28,7
2025-08-26,East,Beauty,Kestrel Logistics,9194,8871,323,27073,0.9649,10.04,0.26,15759.29,36.0854,89030.51,7
2025-08-26,East,Beauty,Northwind Foods,9586,9298,288,26534,0.97,12.49,1.28,17945.91,36.0854,116090.42,7
2025-08-26,East,Electronics,Kestrel Logistics,4809,4601,208,14450,0.9567,10.65,0.64,8300.37,21.0728,48980.1,7
2025-08-26,East,Electronics,Northwind Foods,13052,12635,417,43642,0.9681,11.88,0.26,23157.4,21.0728,150053.8,7
2025-08-26,East,Home,Kestrel Logistics,4727,4641,86,12768,0.9818,11.61,0.17,8797.56,14.1913,53901.2,7
2025-08-26,East,Home,Northwind Foods,6389,6242,147,21555,0.977,13.21,0.98,11266.4,14.1913,82460.59,7
2025-08-26,East,Sports,Kestrel Logistics,9487,9110,377,27384,0.9603,7.97,0.3,17759.18,22.3023,72609.36,7
2025-08-26,East,Sports,Northwind Foods,4811,4685,126,12623,0.9738,12.31,0.08,8891.44,22.3023,57673.85,7
2025-08-26,North,Apparel,Kestrel Logistics,14623,14314,309,41954,0.9789,11.57,0.0,26253.42,19.7358,165681.29,7
2025-08-26,North,Apparel,Northwind Foods,12097,11215,882,33484,0.9271,10.88,0.54,21841.08,19.7358,122021.42,7
2025-08-26,North,Beauty,Kestrel Logistics,9403,9183,220,31637,0.9766,12.35,0.27,18305.12,19.1578,113369.83,7
2025-08-26,North,Beauty,Northwind Foods,6914,6824,90,18042,0.987,11.31,0.2,14418.39,19.1578,77200.33,7
2025-08-26,North,Electronics,Kestrel Logistics,7594,7420,174,26190,0.9771,11.07,0.04,13813.89,32.5697,82126.8,7
2025-08-26,North,Electronics,Northwind Foods,9112,8649,463,24781,0.9492,10.49,0.23,15474.12,32.5697,90708.41,7
2025-08-26,North,Home,Kestrel Logistics,11049,10972,77,35559,0.993,7.81,0.27,20325.86,24.3839,85689.51,7
2025-08-26,North,Home,Northwind Foods,6922,6787,135,20393,0.9805,12.65,0.2,11309.26,24.3839,85880.78,7
2025-08-26,North,Sports,Kestrel Logistics,8833,8488,345,22865,0.9609,10.53,0.43,17886.51,19.4677,89400.38,7
2025-08-26,North,Sports,Northwind Foods,11712,11117,595,35654,0.9492,11.83,0.1,22287.55,19.4677,131459.53,7
2025-08-26,South,Apparel,Kestrel Logistics,12009,11601,408,43112,0.966,11.47,0.75,21821.21,29.3037,133076.95,7
2025-08-26,South,Apparel,Northwind Foods,4949,4842,107,15186,0.9784,9.72,0.73,8903.38,29.3037,47077.58,7
2025-08-26,South,Beauty,Kestrel Logistics,8931,8685,246,28962,0.9725,12.45,0.53,17657.67,24.9915,108169.95,7
2025-08-26,South,Beauty,Northwind Foods,14202,13419,783,41511,0.9449,12.72,0.14,25576.5,24.9915,170668.64,7
2025-08-26,South,Electronics,Kestrel Logistics,4250,4108,142,12793,0.9666,12.23,1.53,8608.87,29.8958,50224.56,7
2025-08-26,South,Electronics,Northwind Foods,10682,10419,263,33940,0.9754,10.81,0.49,18327.8,29.8958,112638.16,7
2025-08-26,South,Home,Kestrel Logistics,15078,14480,598,46384,0.9603,10.88,0.56,25220.7,18.9204,157508.81,7
2025-08-26,South,Home,Northwind Foods,9314,9025,289,27700,0.969,12.22,0.53,16431.55,18.9204,110243.04,7
2025-08-26,South,Sports,Kestrel Logistics,10603,10060,543,25128,0.9488,10.11,0.06,17857.62,23.8062,101713.36,7
2025-08-26,South,Sports,Northwind Foods,6554,6499,55,21339,0.9916,10.03,0.87,11833.63,23.8062,65182.94,7
2025-08-26,West,Apparel,Kestrel Logistics,8188,7903,285,23169,0.9652,10.94,1.35,13412.6,19.2011,86466.68,7
2025-08-26,West,Apparel,Northwind Foods,11662,11131,531,34415,0.9545,12.17,0.35,21024.02,19.2011,135497.6,7
2025-08-26,West,Beauty,Kestrel Logistics,6921,6492,429,22601,0.938,8.64,0.2,12408.92,38.9168,56098.62,7
2025-08-26,West,Beauty,Northwind Foods,4684,4594,90,13114,0.9808,9.54,1.37,8559.09,38.9168,43805.37,7
2025-08-26,West,Electronics,Kestrel Logistics,16565,15378,1187,38167,0.9283,10.23,0.24,29417.44,22.4816,157386.3,7
2025-08-26,West,Electronics,Northwind Foods,15204,14313,891,39041,0.9414,12.16,1.32,28442.25,22.4816,174111.41,7
2025-08-26,West,Home,Kestrel Logistics,12404,11720,684,28977,0.9449,12.74,0.03,21025.4,20.5239,149261.11,7
2025-08-26,West,Home,Northwind Foods,22684,21903,781,72182,0.9656,11.46,0.44,43400.09,20.5239,251064.08,7
2025-08-26,West,Sports,Kestrel Logistics,9760,9535,225,31822,0.9769,10.94,0.23,15673.6,24.8933,104282.46,7
2025-08-26,West,Sports,Northwind Foods,4572,4380,192,10004,0.958,9.17,1.09,8262.71,24.8933,40153.68,7
2025-09-02,Central,Apparel,Kestrel Logistics,11013,10673,340,33893,0.9691,11.53,0.28,20126.87,27.1231,123077.19,7
2025-09-02,Central,Apparel,Northwind Foods,9402,8964,438,27420,0.9534,10.76,0.04,16488.88,27.1231,96461.86,7
2025-09-02,Central,Beauty,Kestrel Logistics,13744,13429,315,33382,0.9771,9.14,0.09,22888.36,14.8405,122724.51,7
2025-09-02,Central,Beauty,Northwind Foods,14864,14264,600,40448,0.9596,12.73,0.61,27018.07,14.8405,181649.53,7
2025-09-02,Central,Electronics,Kestrel Logistics,8363,7966,397,23093,0.9525,12.44,0.57,14552.33,29.1692,99129.97,7
2025-09-02,Central,Electronics,Northwind Foods,11276,10978,298,28099,0.9736,11.8,0.08,19913.1,29.1692,129515.34,7
2025-09-02,Central,Home,Kestrel Logistics,17300,17020,280,53001,0.9838,10.81,0.15,32628.41,21.2772,183944.91,7
2025-09-02,Central,Home,Northwind Foods,18401,17701,700,44737,0.962,10.74,0.64,32044.31,21.2772,190092.32,7
2025-09-02,Central,Sports,Kestrel Logistics,8253,7757,496,23804,0.9399,11.48,0.78,14421.72,15.4798,89071.64,7
2025-09-02,Central,Sports,Northwind Foods,12227,11886,341,33616,0.9721,11.59,0.1,21750.71,15.4798,137709.16,7
2025-09-02,East,Apparel,Kestrel Logistics,10734,10149,585,31905,0.9455,11.79,0.19,19775.29,19.4752,119614.01,7
2025-09-02,East,Apparel,Northwind Foods,20096,19630,466,60021,0.9768,11.82,0.03,35426.46,19.4752,231934.21,7
2025-09-02,East,Beauty,Kestrel Logistics,10880,10700,180,30733,0.9835,12.39,0.56,19489.82,20.1174,132534.19,7
2025-09-02,East,Beauty,Northwind Foods,11325,11217,108,35732,0.9905,9.63,0.1,21933.49,20.1174,107966.3,7
2025-09-02,East,Electronics,Kestrel Logistics,3788,3666,122,11319,0.9678,11.26,0.88,6522.18,46.8614,41281.05,7
2025-09-02,East,Electronics,Northwind Foods,10374,10065,309,30883,0.9702,12.63,0.11,21274.18,46.8614,127156.14,7
2025-09-02,East,Home,Kestrel Logistics,14765,14429,336,46752,0.9772,10.84,0.47,25424.37,22.3326,156401.07,7
2025-09-02,East,Home,Northwind Foods,20192,19409,783,40717,0.9612,8.91,0.18,37714.9,22.3326,172898.92,7
2025-09-02,East,Sports,Kestrel Logistics,9112,8832,280,28346,0.9693,9.4,0.39,16906.99,22.6844,82999.25,7
2025-09-02,East,Sports,Northwind Foods,4740,4542,198,13879,0.9582,11.27,0.12,8727.47,22.6844,51198.19,7
2025-09-02,North,Apparel,Kestrel Logistics,14794,14127,667,40724,0.9549,9.03,0.07,25964.28,20.2374,127522.77,7
2025-09-02,North,Apparel,Northwind Foods,11287,11069,218,27916,0.9807,10.5,0.14,19441.75,20.2374,116178.08,7
2025-09-02,North,Beauty,Kestrel Logistics,12635,11921,714,39060,0.9435,11.23,0.11,21155.93,32.6314,133900.69,7
2025-09-02,North,Beauty,Northwind Foods,9288,8860,428,22988,0.9539,11.85,0.64,17921.71,32.6314,104992.85,7
2025-09-02,North,Electronics,Kestrel Logistics,13621,12696,925,33709,0.9321,11.49,0.35,23881.59,14.2461,145903.08,7
2025-09-02,North,Electronics,Northwind Foods,15647,14800,847,36676,0.9459,8.7,0.11,27930.15,14.2461,128699.37,7
2025-09-02,North,Home,Kestrel Logistics,4149,4139,10,11449,0.9976,11.72,0.07,6994.37,51.9882,48521.41,7
