Date,Region,Channel,Product category,Traffic source,Net Sales,Sq Footage,Total Transactions,Units Sold,Total Visitors,Number of Sales,Store Entrances,Website Sessions,Total Gross Profit,Avg Inventory Cost,COGS,Avg Inventory Value,Beginning Inventory,Recorded Value,Actual Value,Retail Sales,Start Customers,End Customers,New Customers,Customers Lost,Sales Marketing Expenses,Avg Purchase Value,Avg Purchase Frequency,Avg Customer Lifespan Years,Revenue From Ads,Cost Of Ads,Total Revenue,Total Expenses,Cash,Marketable Securities,Accounts Receivable,Current Liabilities,Current Assets
2025-05-13,West,Web,Sports,Direct,123638.32,1983,490,1038,9390,490,0,9390,31195.47,74655.53,92442.85,88166.37,2217,124089.78,122801.05,123638.32,7403,7424,102,81,4596.47,252.32,5.09,1.72,12309.73,4670.5,123638.32,97379.71,30907.34,17326.56,14098.2,30190.78,88782.01
2025-05-14,Central,Mobile,Sports,Email,8221.68,1761,457,540,7022,457,0,7022,2716.39,5777.13,5505.29,4914.34,909,8414.5,8215.6,8221.68,4017,3863,197,351,1900.97,17.99,7.04,4.1,10505.53,1956.8,8221.68,7648.53,56020.51,3294.64,16791.96,44707.02,77581.41
2025-05-15,North,Web,Home,Organic Search,172518.43,4444,247,582,5160,247,0,5160,55564.6,80016.27,116953.83,144129.17,1342,172641.24,162974.74,172518.43,7095,6888,167,374,14233.5,698.46,3.08,1.31,13594.45,2996.87,172518.43,151009.72,33079.62,18127.8,23386.2,24283.49,117832.37
2025-05-16,West,Mobile,Beauty,Social,134035.39,3857,607,1369,19890,607,0,19890,59306.35,98793.11,74729.04,115162.73,2040,135585.61,132939.07,134035.39,6077,6268,487,296,10173.42,220.82,7.79,3.69,8232.1,2205.08,134035.39,116689.62,41719.89,1946.94,20949.87,46475.04,99165.52
2025-05-17,West,Web,Electronics,Social,62857.08,1612,1439,3252,18575,1439,0,18575,32967.91,49790.6,29889.17,38075.37,5196,64305.6,61963.49,62857.08,4279,4090,115,304,13579.7,43.68,1.5,2.68,29130.45,7735.62,62857.08,38788.7,21392.05,17877.26,13955.9,57662.16,64647.82
2025-05-18,West,In-Store,Beauty,Organic Search,74823.26,1897,1801,3719,52952,1801,45204,11192,38766.23,33034.26,36057.03,38028.55,6610,75032.54,70366.54,74823.26,7438,7699,306,45,5534.35,41.55,7.34,1.23,12858.99,3182.86,74823.26,58303.02,15694.82,14457.72,16167.2,17965.2,57728.31
2025-05-19,Central,Web,Home,Email,87091.1,3968,2123,6168,68881,2123,0,68881,42745.38,70177.66,44345.72,54332.51,12816,87719.17,81689.98,87091.1,4052,4043,109,118,5570.0,41.02,1.53,1.13,4772.05,1100.12,87091.1,61637.42,44608.05,6840.16,23672.83,32695.86,91420.79
2025-05-20,North,Web,Sports,Email,86868.17,4083,197,375,2812,197,0,2812,36391.67,51201.13,50476.5,46929.07,530,88046.57,82687.43,86868.17,8249,8255,129,123,10371.65,440.96,5.53,2.35,14671.97,4998.38,86868.17,80424.39,51657.79,6443.17,14369.87,58246.67,86549.55
2025-05-21,Central,Web,Electronics,Organic Search,11484.0,3789,652,1545,14975,652,0,14975,5988.29,8556.49,5495.71,7034.92,2743,11518.18,10869.01,11484.0,3285,3531,327,81,12694.47,17.61,1.67,1.35,20737.99,3980.08,11484.0,7601.16,11557.29,13689.94,15577.83,63790.52,42935.54
2025-05-22,West,Mobile,Electronics,Social,76148.99,1540,596,1681,9156,596,0,9156,41223.48,35070.8,34925.51,34384.25,2360,76252.15,73395.07,76148.99,8728,8918,203,13,3996.78,127.77,1.79,1.38,9408.86,4887.79,76148.99,52068.84,18393.53,7473.44,7190.94,45460.11,43373.18
2025-05-23,North,Mobile,Apparel,Organic Search,119133.96,1976,832,2153,14129,832,0,14129,45162.03,70097.4,73971.93,70078.39,3536,121691.32,118546.97,119133.96,7734,7964,272,42,8440.66,143.19,3.9,4.88,12424.04,2818.28,119133.96,95638.18,39190.7,17970.36,7218.8,25710.59,85403.38
2025-05-24,East,Mobile,Electronics,Paid Search,22249.13,3419,1657,4087,34432,1657,0,34432,11676.67,14845.45,10572.46,9096.28,6665,22442.45,21964.73,22249.13,8863,8771,145,237,1673.46,13.43,6.31,3.46,22086.62,7587.36,22249.13,18626.7,43461.48,2088.2,3846.43,35984.3,52124.99
2025-05-25,West,Web,Beauty,Social,18047.09,4285,804,1996,13653,804,0,13653,8624.7,7822.48,9422.39,7737.69,3888,18346.91,18084.72,18047.09,7308,7238,184,254,8890.44,22.45,4.14,1.3,10280.79,5910.21,18047.09,11662.32,8808.61,2277.54,13004.59,41919.86,26412.05
2025-05-26,West,In-Store,Beauty,Social,43173.62,5002,1087,1504,34069,1087,23568,8917,18380.4,18815.33,24793.22,22572.93,3405,43843.01,41333.38,43173.62,6199,6185,208,222,4479.05,39.72,4.74,1.33,26861.47,6843.52,43173.62,28813.98,7202.33,18779.19,7631.35,59471.04,40384.75
2025-05-27,South,Mobile,Sports,Direct,158276.65,2716,379,581,10652,379,0,10652,55930.83,115439.52,102345.82,122995.51,984,161185.49,149925.84,158276.65,5921,6043,406,284,11133.68,417.62,2.17,3.64,8518.22,2012.79,158276.65,117830.17,36356.86,17647.69,9839.03,21039.18,100742.23
2025-05-28,Central,In-Store,Apparel,Organic Search,141978.24,2305,204,573,2989,204,1489,682,47967.51,87393.47,94010.73,140324.07,1340,145690.28,138333.51,141978.24,8598,8432,93,259,3971.56,695.97,3.32,4.77,10193.64,2154.56,141978.24,97555.73,57260.02,7308.63,11021.79,65681.84,117687.66
2025-05-29,West,Mobile,Beauty,Social,98976.79,3631,2174,3731,47726,2174,0,47726,29634.25,79881.49,69342.54,87524.5,7911,101442.68,93503.21,98976.79,5332,5592,340,80,5751.17,45.53,7.73,3.31,24703.93,7780.21,98976.79,72656.6,56084.51,17174.97,5288.87,49674.41,104805.7
2025-05-30,West,In-Store,Beauty,Social,38843.58,5532,1027,2725,16530,1027,12700,4550,12222.26,28837.76,26621.32,27032.16,3760,38996.22,36220.46,38843.58,5580,5698,464,346,6511.85,37.82,1.53,1.59,9987.27,1969.13,38843.58,29579.94,59118.13,13791.47,21655.84,49424.07,102675.09
2025-05-31,North,Web,Home,Social,155570.76,5298,640,1206,8908,640,0,8908,52488.33,113211.9,103082.43,120314.14,1766,158603.13,152635.84,155570.76,2766,2694,169,241,8999.26,243.08,6.97,4.77,34963.44,7606.23,155570.76,103854.96,40480.92,17616.62,17948.56,65440.82,112140.34
2025-06-01,East,Web,Apparel,Social,76834.58,5499,1903,2140,59790,1903,0,59790,33733.61,56508.08,43100.97,63744.69,4748,78697.08,75085.44,76834.58,2035,2068,77,44,14843.93,40.38,7.24,4.3,3723.51,703.0,76834.58,47418.74,53846.34,13517.78,8720.09,64922.56,95207.62
2025-06-02,South,Web,Home,Direct,43189.96,3167,950,1888,20177,950,0,20177,18264.05,17771.39,24925.91,35693.58,2673,44456.26,42821.18,43189.96,5321,5216,275,380,11490.89,45.46,2.06,1.83,1607.16,565.45,43189.96,36150.53,38362.43,5720.81,12001.92,64790.84,66793.23
2025-06-03,South,In-Store,Sports,Email,56148.26,4934,292,390,9338,292,5200,1969,28644.02,47953.33,27504.24,42478.17,657,57537.71,57395.58,56148.26,2007,2001,59,65,13635.45,192.29,3.4,1.44,15740.92,3087.35,56148.26,47747.82,54201.73,12845.64,14440.55,11024.83,94231.37
2025-06-04,Central,Mobile,Sports,Direct,57164.7,1792,359,441,15156,359,0,15156,18441.17,32828.86,38723.53,42904.5,820,57294.77,53690.14,57164.7,4704,4544,117,277,10063.12,159.23,2.17,3.06,5836.82,2129.31,57164.7,40695.64,32812.72,3941.7,16362.7,8745.38,65988.47
2025-06-05,West,Mobile,Home,Social,84949.13,3808,2074,5943,44082,2074,0,44082,27921.01,37853.78,57028.12,87921.0,7419,87213.65,85750.62,84949.13,7382,7237,72,217,13615.68,40.96,4.93,3.24,19835.46,5774.63,84949.13,54026.86,10137.49,7316.27,23340.39,34306.18,67170.45
2025-06-06,Central,Web,Apparel,Organic Search,150175.5,5350,1658,3350,30283,1658,0,30283,69657.71,75235.27,80517.79,77245.95,5822,152322.22,140644.4,150175.5,4628,5066,462,24,5993.33,90.58,7.86,1.83,5623.85,1921.93,150175.5,118442.14,37343.43,8439.64,12113.83,17296.97,81070.68
2025-06-07,East,In-Store,Home,Paid Search,107502.42,3527,2165,3123,73257,2165,46892,10447,41972.96,84753.66,65529.46,77690.57,6019,107717.0,101945.53,107502.42,8671,8601,157,227,7274.72,49.65,4.65,4.48,2661.19,532.25,107502.42,72116.69,13339.37,10308.77,6703.7,63858.91,53659.01
2025-06-08,West,In-Store,Beauty,Social,109914.64,5022,989,1617,40905,989,25466,13154,29497.68,61548.64,80416.96,120611.79,2719,110903.29,102975.88,109914.64,3954,3688,22,288,7806.06,111.14,2.74,4.66,16959.23,4513.78,109914.64,84102.89,53730.06,16847.4,16694.9,55462.6,123455.9
2025-06-09,South,Mobile,Electronics,Social,88692.55,5392,554,750,8445,554,0,8445,29955.63,49625.23,58736.92,79567.1,1368,90033.46,85639.37,88692.55,2008,2109,419,318,2329.96,160.09,4.38,1.33,5044.19,1048.88,88692.55,75452.06,20326.19,3869.24,17528.12,38309.31,65593.68
2025-06-10,North,Web,Beauty,Social,24156.93,5347,1829,5601,30146,1829,0,30146,10261.12,15396.86,13895.81,15298.71,11889,24471.82,24025.22,24156.93,5298,5469,414,243,6990.72,13.21,1.76,3.44,20171.96,5609.46,24156.93,16477.08,20816.46,5320.29,2401.7,52230.79,33128.06
2025-06-11,South,In-Store,Home,Paid Search,125329.93,4611,1573,2378,33092,1573,17213,10204,36114.48,55661.75,89215.45,76792.29,3652,129029.95,125968.54,125329.93,5757,5592,30,195,10859.27,79.68,4.61,1.97,1712.58,875.52,125329.93,96816.7,40229.69,2285.79,22881.08,28382.69,88434.25
2025-06-12,North,In-Store,Apparel,Social,80078.15,2740,205,442,7302,205,4448,1982,25038.87,42507.65,55039.28,64670.11,723,81172.93,78291.65,80078.15,8995,8997,124,122,5801.7,390.63,4.8,3.85,16178.49,3186.17,80078.15,64866.75,10928.83,11409.1,12855.85,13659.96,54594.81
2025-06-13,East,Web,Electronics,Direct,177411.6,4884,1666,4817,27434,1666,0,27434,57130.0,84782.02,120281.6,180576.01,6354,182706.88,175323.41,177411.6,3136,3228,438,346,7003.52,106.49,3.87,4.11,4806.4,1564.9,177411.6,127128.79,52207.13,11844.89,5828.26,52677.46,124053.08
2025-06-14,South,Web,Apparel,Organic Search,126543.45,1781,658,752,15137,658,0,15137,33519.95,69864.27,93023.5,129956.28,1674,127756.86,123558.55,126543.45,6583,6812,412,183,5277.35,192.32,6.86,2.98,7226.71,1359.06,126543.45,84913.36,8136.1,12899.29,18686.29,69277.82,78708.56
2025-06-15,East,Web,Electronics,Social,147633.65,3144,446,1340,19050,446,0,19050,38578.87,62922.59,109054.78,158849.66,2633,147925.82,141338.59,147633.65,2933,3314,392,11,12428.82,331.02,3.51,4.3,17011.58,7753.82,147633.65,121841.17,57159.55,6718.45,23892.3,11997.08,135425.2
2025-06-16,Central,Mobile,Electronics,Direct,114921.66,1914,1022,1230,28586,1022,0,28586,36336.8,71451.48,78584.86,89567.73,1863,116361.0,108638.29,114921.66,7264,7024,32,272,12149.74,112.45,2.04,4.94,17876.0,5557.84,114921.66,71639.05,51917.72,17304.34,15157.81,56348.21,111250.19
2025-06-17,East,Web,Apparel,Email,20667.82,3304,441,518,10774,441,0,10774,8567.72,10458.86,12100.1,17228.17,786,21202.3,20239.97,20667.82,3661,3751,329,239,9852.91,46.87,3.39,1.56,25519.78,4682.75,20667.82,17804.26,12696.2,8443.81,7353.95,69919.29,33662.41
2025-06-18,East,Mobile,Apparel,Organic Search,147714.65,4822,1829,3851,25400,1829,0,25400,59488.55,94442.56,88226.1,131967.4,5248,150066.73,147791.61,147714.65,3775,3874,229,130,7337.97,80.76,4.92,3.66,5889.38,3181.51,147714.65,122478.95,53350.38,15646.34,5713.7,65307.74,114300.64
2025-06-19,South,Mobile,Electronics,Paid Search,82347.93,4982,1898,4139,30877,1898,0,30877,20863.5,61729.53,61484.43,58765.16,8429,82559.46,78564.73,82347.93,8693,8783,186,96,4028.03,43.39,7.46,3.41,26251.17,7189.93,82347.93,66966.87,30508.98,11615.6,7562.26,27715.45,67316.39
2025-06-20,Central,In-Store,Electronics,Email,115067.74,4296,2047,4249,44470,2047,43790,15599,41890.94,47461.85,73176.8,107634.56,10137,116342.77,113941.94,115067.74,2201,2358,182,25,13977.75,56.21,7.47,4.76,12317.13,2681.82,115067.74,73444.99,57097.35,7750.63,13105.46,44128.17,110243.81
2025-06-21,Central,In-Store,Electronics,Direct,157193.24,4387,1517,4221,29137,1517,19371,8580,78982.38,87114.13,78210.86,89381.28,5372,160265.53,157366.23,157193.24,2035,2104,387,318,3979.08,103.62,3.25,3.82,9826.99,1857.1,157193.24,125190.64,53894.65,6991.62,12650.28,11086.95,100350.93
2025-06-22,South,Mobile,Apparel,Paid Search,11099.07,3107,496,1307,17106,496,0,17106,4884.55,4793.73,6214.52,7493.1,2988,11111.1,10466.87,11099.07,6682,7067,406,21,6920.25,22.38,5.68,2.38,17112.55,7965.98,11099.07,9965.23,27444.09,4216.41,4738.52,42769.19,38646.95
2025-06-23,West,In-Store,Apparel,Organic Search,117897.45,5583,161,495,2342,161,2040,869,52507.1,72122.26,65390.35,65890.58,1111,119493.42,112220.74,117897.45,8493,8554,396,335,5391.78,732.28,1.66,4.24,19487.38,4211.14,117897.45,74535.66,40310.05,5541.79,10993.65,49127.41,76612.66
2025-06-24,Central,Web,Beauty,Social,16548.35,3594,1638,3668,33039,1638,0,33039,5171.09,11963.97,11377.26,11405.95,6178,16674.64,16307.2,16548.35,4299,4168,214,345,7293.35,10.1,5.07,3.15,19449.2,6670.41,16548.35,14991.14,15924.47,14950.77,8156.36,20294.55,42453.39
2025-06-25,East,Mobile,Electronics,Email,170488.39,5981,735,2127,10510,735,0,10510,53661.27,151618.51,116827.12,171022.79,3983,171717.63,158382.71,170488.39,7431,7621,435,245,7882.29,231.96,4.91,1.02,16960.07,4309.19,170488.39,116835.03,47522.68,13008.89,19743.43,45825.21,131581.84
2025-06-26,South,Mobile,Home,Email,157858.01,3497,1843,5885,30001,1843,0,30001,80500.67,65643.18,77357.34,63357.47,12601,159305.26,156752.68,157858.01,4958,5321,389,26,9544.39,85.65,4.96,2.6,8330.89,1738.89,157858.01,97540.12,15839.06,3444.31,24673.67,45417.52,62964.28
2025-06-27,South,Mobile,Apparel,Social,47091.56,5160,2087,6270,29530,2087,0,29530,20112.2,25185.53,26979.36,38601.4,10339,47980.02,46773.32,47091.56,3979,4262,307,24,2356.38,22.56,2.4,3.24,9142.31,3133.73,47091.56,39406.43,42902.02,12720.52,8897.64,29296.79,76100.6
2025-06-28,South,Mobile,Apparel,Email,67067.84,3218,345,480,7211,345,0,7211,22095.3,49756.96,44972.54,60167.35,721,67518.13,64771.33,67067.84,8819,9048,408,179,4039.22,194.4,6.68,3.9,2595.04,1254.28,67067.84,55658.74,36685.75,5495.42,21985.56,32868.51,82216.93
2025-06-29,South,Web,Home,Paid Search,152564.76,5056,1637,4915,23944,1637,0,23944,53883.4,113805.74,98681.36,120278.57,9066,154983.81,149454.08,152564.76,7545,7556,199,188,5449.5,93.2,7.7,2.04,33386.68,6174.49,152564.76,134160.14,50308.84,12516.19,15445.81,28099.09,114354.41
2025-06-30,North,Web,Home,Email,61778.29,4428,980,2495,15828,980,0,15828,32565.92,37619.24,29212.37,34445.04,4757,61977.81,59278.69,61778.29,4027,4135,246,138,6701.16,63.04,7.98,1.56,3189.53,1151.52,61778.29,47351.19,57982.75,14382.84,19537.42,54324.14,102236.52
2025-07-01,West,Web,Apparel,Paid Search,12944.54,4975,1134,2499,22380,1134,0,22380,6278.89,8039.05,6665.65,6184.57,4912,13306.82,12693.53,12944.54,3917,3661,62,318,12735.48,11.41,3.06,4.16,8987.06,2261.54,12944.54,9289.12,9056.45,14894.63,23643.57,27267.41,49450.02
2025-07-02,North,Mobile,Home,Direct,32568.25,5922,592,1787,9512,592,0,9512,12233.67,16732.98,20334.58,29344.08,4345,33498.66,31395.78,32568.25,8403,8259,137,281,13916.73,55.01,4.95,1.15,20905.06,4265.61,32568.25,20572.0,21046.38,3045.07,5340.74,45684.02,38235.41
2025-07-03,South,Web,Home,Email,155751.61,1878,672,1519,10011,672,0,10011,50037.37,81482.74,105714.24,95778.34,2537,157485.52,149656.56,155751.61,3513,3521,330,322,2362.97,231.77,6.17,2.17,1801.45,682.12,155751.61,107556.81,54241.51,10426.75,18266.7,48107.6,111668.46
2025-07-04,South,Web,Sports,Email,165440.46,3343,426,1261,6967,426,0,6967,83833.0,121141.5,81607.46,103494.96,2306,168806.53,156749.73,165440.46,2129,2272,228,85,10724.82,388.36,2.25,3.69,8039.66,4007.75,165440.46,151566.21,57796.95,16177.96,22923.15,21245.03,127946.55
2025-07-05,South,Mobile,Apparel,Social,125873.03,2657,421,1120,6591,421,0,6591,49940.32,101963.26,75932.71,70199.47,1486,127949.73,121778.15,125873.03,2618,2866,422,174,7475.82,298.99,5.92,2.74,18964.52,4130.35,125873.03,91339.1,36068.4,13648.89,13208.45,35408.4,83985.58
2025-07-06,East,Web,Sports,Direct,72183.54,2163,884,1077,24252,884,0,24252,19152.86,58066.77,53030.68,49958.36,1475,73582.89,72066.5,72183.54,6265,6113,144,296,8173.96,81.66,5.48,4.55,16667.32,6085.82,72183.54,52057.11,8040.96,11888.91,13568.98,36060.52,48486.36
2025-07-07,West,In-Store,Electronics,Organic Search,9463.52,3729,922,1543,15092,922,10195,3084,4141.52,6323.85,5322.0,7338.41,2333,9583.89,9204.36,9463.52,2365,2289,58,134,12706.41,10.26,5.82,2.79,5172.49,1037.53,9463.52,6716.74,18402.64,5616.35,3382.45,41820.51,29602.96
2025-07-08,South,In-Store,Apparel,Organic Search,100091.76,3425,772,1435,22597,772,9466,5989,30937.97,76630.46,69153.79,104089.39,2975,101662.12,99414.69,100091.76,7219,7326,230,123,7107.03,129.65,1.56,3.15,23533.67,5575.53,100091.76,82773.83,43577.76,19807.14,18980.43,45214.42,113592.15
2025-07-09,West,Mobile,Sports,Direct,119458.76,4008,1834,3874,80543,1834,0,80543,30693.79,55512.58,88764.97,89260.57,8261,122256.04,121928.62,119458.76,2072,2257,253,68,7354.97,65.14,3.25,2.46,30205.08,6457.08,119458.76,99742.35,51087.24,6412.82,6146.98,36444.22,90425.21
2025-07-10,Central,Web,Apparel,Organic Search,115021.11,2159,1324,2462,17401,1324,0,17401,43258.83,73188.56,71762.28,92822.23,4055,116365.08,108125.35,115021.11,3524,3547,252,229,8229.97,86.87,3.04,2.78,11069.96,5632.66,115021.11,99417.01,32556.42,8305.47,5251.43,34390.74,73959.99
2025-07-11,Central,Web,Beauty,Organic Search,135655.86,2601,1643,4994,35381,1643,0,35381,42816.73,55975.64,92839.13,101265.69,7339,136056.5,131098.28,135655.86,8980,9014,288,254,11590.44,82.57,6.85,1.19,14148.75,5970.79,135655.86,112505.76,44456.34,19107.29,17345.99,67607.72,111289.33
2025-07-12,East,Web,Beauty,Social,93009.12,2941,918,2412,45783,918,0,45783,49799.73,42340.08,43209.39,62412.89,4199,93279.11,88041.98,93009.12,7129,7430,363,62,6557.01,101.32,3.42,1.91,27346.54,5007.24,93009.12,79801.14,16396.49,18461.64,8024.43,9687.22,61606.43
2025-07-13,East,Web,Home,Social,176036.67,5912,1667,3910,22483,1667,0,22483,92963.52,89466.29,83073.15,103090.89,8653,177258.33,163479.07,176036.67,6434,6307,132,259,10719.3,105.6,7.48,1.91,25421.78,5967.02,176036.67,110474.5,23948.35,19510.59,19176.86,16987.94,93563.07
2025-07-14,Central,In-Store,Electronics,Social,73927.91,1972,993,1676,43897,993,24517,9356,39255.16,34936.63,34672.75,30350.8,3194,74305.69,71414.09,73927.91,4300,4492,265,73,8501.02,74.45,1.63,3.15,14750.1,3847.63,73927.91,69944.34,27026.32,1068.57,21029.82,28749.28,58229.95
2025-07-15,West,Mobile,Sports,Direct,151212.49,3564,2034,6057,37050,2034,0,37050,58162.18,105868.96,93050.31,97942.81,14590,151824.09,145633.71,151212.49,2904,2777,162,289,13024.51,74.34,6.64,4.95,14108.14,3169.6,151212.49,119988.95,34399.54,2040.11,23631.17,68009.84,89453.66
2025-07-16,West,In-Store,Beauty,Paid Search,77897.75,4067,1076,1397,24192,1076,21711,3639,30247.66,68358.55,47650.09,69866.58,2491,78313.74,77478.82,77897.75,5394,5242,72,224,9555.23,72.4,5.46,1.87,25948.06,7353.92,77897.75,49156.44,51154.91,4225.18,21617.75,52052.7,97957.81
2025-07-17,Central,Mobile,Apparel,Social,176221.12,5845,762,1954,28401,762,0,28401,55008.21,143029.71,121212.91,145415.84,3426,178831.4,167222.03,176221.12,7597,7876,376,97,3051.41,231.26,2.94,4.93,10152.37,1958.52,176221.12,155218.32,18314.23,9404.13,21802.61,28424.22,93145.72
2025-07-18,Central,In-Store,Apparel,Email,49739.69,1961,749,1769,11525,749,7179,3837,19948.43,28395.06,29791.26,33869.04,4348,51034.28,49728.14,49739.69,6800,6702,300,398,12716.68,66.41,2.5,4.4,18956.08,7993.93,49739.69,40848.28,13002.5,6443.13,24104.7,29205.6,53711.04
2025-07-19,West,Web,Apparel,Direct,63499.46,3009,353,854,5001,353,0,5001,33081.22,51798.81,30418.24,44582.71,1988,65210.19,64712.52,63499.46,2870,2939,439,370,14884.68,179.89,6.09,2.62,3341.84,779.92,63499.46,46882.14,36429.66,5222.4,7938.78,59138.51,62965.65
2025-07-20,Central,Web,Home,Paid Search,61999.62,2268,971,2650,17281,971,0,17281,15661.3,48725.89,46338.32,54504.74,4557,63229.96,59879.66,61999.62,7093,6793,43,343,9426.43,63.85,6.02,2.22,27157.21,7114.47,61999.62,47286.17,39630.08,18293.33,2738.54,69086.83,77013.37
2025-07-21,Central,Mobile,Electronics,Organic Search,91154.29,5275,850,1521,11076,850,0,11076,48103.83,55537.44,43050.46,51943.73,1956,91718.16,91446.61,91154.29,5854,5743,118,229,7613.09,107.24,4.61,1.54,9841.09,4091.16,91154.29,64063.87,5616.28,18397.63,9029.49,48328.29,48626.52
2025-07-22,South,Mobile,Home,Organic Search,159284.16,5802,1020,2858,43074,1020,0,43074,72014.41,83276.43,87269.75,121027.06,5041,160758.53,148083.25,159284.16,6458,6187,71,342,12177.19,156.16,3.39,1.67,23029.8,6205.84,159284.16,143125.15,13541.57,19705.0,2708.8,50973.89,72263.49
2025-07-23,South,Web,Apparel,Direct,83545.54,4020,1517,3903,19887,1517,0,19887,23844.28,64156.23,59701.26,68097.49,5014,84388.59,84319.01,83545.54,2066,2095,333,304,5347.6,55.07,3.51,2.41,20527.62,5157.48,83545.54,52026.63,15588.62,778.63,9154.06,47449.82,45950.56
2025-07-24,East,Web,Apparel,Direct,95474.19,1957,813,1552,33095,813,0,33095,49698.65,75419.91,45775.54,37615.09,2265,96572.14,93609.33,95474.19,3484,3582,403,305,9514.04,117.43,2.64,3.54,6187.99,1808.75,95474.19,81047.44,28803.02,13279.3,24976.49,45196.8,78343.34
2025-07-25,South,Mobile,Home,Paid Search,100408.63,3398,462,1059,18066,462,0,18066,27072.93,81467.55,73335.7,104572.93,1534,102447.35,101101.39,100408.63,8496,8468,138,166,3212.02,217.33,5.75,4.43,8154.64,2705.42,100408.63,83908.64,33181.3,3756.41,11432.56,20497.45,79742.15
2025-07-26,East,Mobile,Sports,Direct,171790.78,3384,1134,1744,26836,1134,0,26836,91344.81,132070.83,80445.97,88892.73,4139,173101.9,159770.04,171790.78,5560,5782,417,195,12461.13,151.49,2.64,2.0,14309.9,4715.15,171790.78,140366.43,12345.29,6595.39,2478.94,24677.29,48087.44
2025-07-27,East,In-Store,Sports,Email,175541.97,2836,1608,3824,22103,1608,21057,7803,89471.75,92048.83,86070.22,98252.25,9084,180142.7,171812.17,175541.97,4676,4628,127,175,9612.69,109.17,6.96,2.88,7504.6,2961.03,175541.97,112980.62,35219.64,4028.18,2865.62,44698.91,71589.12
2025-07-28,Central,Web,Home,Paid Search,171320.87,5666,949,2906,11988,949,0,11988,80841.45,120825.81,90479.42,101479.2,4912,176269.67,168227.54,171320.87,6825,6798,295,322,9321.77,180.53,4.47,2.63,5585.82,1298.69,171320.87,154068.49,6223.7,17265.81,21667.65,44223.01,75600.92
2025-07-29,North,Web,Sports,Social,21896.49,2172,960,2665,26934,960,0,26934,11723.8,16595.62,10172.69,15831.39,3553,22154.12,21851.53,21896.49,5431,5290,241,382,5898.2,22.81,5.74,1.31,19008.78,5959.78,21896.49,13291.19,10275.71,9827.9,8728.22,42904.46,33581.25
